session_id,user_id,start_time,end_time,session_duration_s,page_views,page_sequence,entry_page,exit_page,bounce,referrer,device,country,conversion
a36cfbee-46c6-4bb0-879b-351e10b323f9,user_02076,2025-06-13T09:04:00,2025-06-13T09:04:52,52,3,/blog|/features|/blog/post-1,/blog,/blog/post-1,0,direct,desktop,IN,0
3098477a-e650-4d81-be93-dcd3dcec39ad,user_06543,2025-10-28T05:00:00,2025-10-28T05:00:41,41,2,/features|/,/features,/,0,google,desktop,US,0
73db3f34-e693-41a1-a64a-533519d728dc,user_00253,2025-11-11T20:49:00,2025-11-11T20:50:43,103,5,/signup|/|/blog/post-2|/home|/contact,/signup,/contact,0,facebook,desktop,US,1
5ea1a17d-62ae-4a2d-a6f1-9bbb8d7dd808,user_05375,2025-07-30T22:07:00,2025-07-30T22:07:53,53,3,/blog|/login|/blog,/blog,/blog,0,ad,desktop,US,0
3c6a8c95-b2c1-435c-8f95-9a4a8bea4d7d,user_05870,2026-04-17T03:16:00,2026-04-17T03:17:22,82,5,/signup|/login|/dashboard|/signup|/blog,/signup,/blog,0,google,desktop,FR,1
87523545-02ef-47fb-a9e9-1697d2188561,user_03399,2026-02-22T01:21:00,2026-02-22T01:21:39,39,3,/signup|/pricing|/pricing,/signup,/pricing,0,direct,mobile,US,1
b7dd0a4f-bb1c-4108-baa1-d7cece0f5e4f,user_00825,2025-06-25T15:24:00,2025-06-25T15:25:13,73,5,/|/features|/blog/post-1|/blog|/contact,/,/contact,0,ad,desktop,Other,0
d4c72580-ab30-4c00-9f08-59c434279c34,user_01849,2026-03-03T02:20:00,2026-03-03T02:21:08,68,3,/signup|/features|/blog,/signup,/blog,0,google,desktop,IN,1
7bc7d62d-9ef5-4699-ab9b-5f46e89931bc,user_06115,2025-10-25T03:03:00,2025-10-25T03:04:21,81,3,/|/|/blog,/,/blog,0,google,desktop,US,0
2cc92206-9681-4bca-b3b8-5ecce5f5229d,user_05534,2026-05-19T12:37:00,2026-05-19T12:38:22,82,4,/blog|/help|/blog/post-2|/help,/blog,/help,0,direct,mobile,Other,0
a7c9c588-b7eb-4fe8-8671-6959ee00d712,user_03860,2025-10-02T02:10:00,2025-10-02T02:11:36,96,3,/|/contact|/blog/post-2,/,/blog/post-2,0,twitter,mobile,IN,0
6027dfcd-8905-4a2e-b8ec-634cddbaaaaf,user_02479,2025-10-13T16:07:00,2025-10-13T16:08:14,74,5,/home|/login|/pricing|/home|/pricing,/home,/pricing,0,facebook,tablet,GB,0
11ed780e-e826-47a7-9966-3fa2b8238f2c,user_03401,2025-12-14T16:03:00,2025-12-14T16:05:13,133,5,/|/contact|/settings|/blog/post-2|/blog,/,/blog,0,google,desktop,JP,0
42a907ad-286a-4ee4-8c6e-ae86b48d7c8a,user_03632,2026-03-02T23:55:00,2026-03-02T23:56:28,88,3,/signup|/dashboard|/help,/signup,/help,0,newsletter,mobile,US,1
4da85764-93f7-462f-8177-89e6f68cda41,user_01746,2026-05-31T16:33:00,2026-05-31T16:33:50,50,4,/|/contact|/blog/post-1|/pricing,/,/pricing,0,direct,desktop,US,0
5f4397a9-f7db-454b-8b8a-a004b3a8b4e4,user_04058,2025-08-25T09:24:00,2025-08-25T09:25:33,93,4,/signup|/dashboard|/contact|/pricing,/signup,/pricing,0,google,desktop,Other,1
406bbcbf-a3da-4ec7-be6a-05c7dcae7d6c,user_03109,2026-01-14T16:51:00,2026-01-14T16:51:06,6,2,/|/,/,/,0,newsletter,mobile,GB,0
02db9111-2d76-48da-a76d-c0a2c68b63f6,user_01932,2026-02-05T04:34:00,2026-02-05T04:35:50,110,5,/features|/blog/post-2|/settings|/help|/blog,/features,/blog,0,facebook,mobile,Other,0
b1d63e9b-10dc-440f-8d0b-51c9b9e7d189,user_02912,2025-10-18T22:39:00,2025-10-18T22:39:21,21,2,/home|/contact,/home,/contact,0,google,desktop,US,0
0c21a446-8d62-4f23-b0a6-ca934806c669,user_06924,2025-08-03T07:58:00,2025-08-03T07:59:51,111,6,/features|/blog|/settings|/home|/contact|/home,/features,/home,0,google,desktop,DE,0
366ec445-a3dc-4292-8b7f-0d75ee0b8385,user_06997,2026-01-11T10:43:00,2026-01-11T10:44:44,104,5,/blog|/home|/settings|/help|/dashboard,/blog,/dashboard,0,google,mobile,FR,0
5aa45122-cd57-49ce-9b52-92109bcf55ca,user_01504,2026-02-21T12:32:00,2026-02-21T12:33:48,108,5,/pricing|/signup|/contact|/features|/login,/pricing,/login,0,google,desktop,US,1
fd8eb338-a280-42f9-84f8-c7f44a436a22,user_00044,2026-01-26T18:58:00,2026-01-26T18:58:59,59,4,/blog|/login|/home|/login,/blog,/login,0,newsletter,desktop,US,0
1429937d-7983-4a49-8e54-74285755d03a,user_01571,2025-09-09T12:58:00,2025-09-09T12:59:43,103,6,/signup|/pricing|/signup|/features|/|/settings,/signup,/settings,0,direct,mobile,US,1
ed9ed9e8-ee92-413e-a817-b0603f356460,user_00500,2025-10-17T23:52:00,2025-10-17T23:52:49,49,2,/features|/blog/post-2,/features,/blog/post-2,0,google,mobile,US,0
a23f6c9c-d2e7-4fee-8c9c-168b6abd1c9a,user_02628,2025-06-13T15:53:00,2025-06-13T15:53:51,51,2,/|/features,/,/features,0,facebook,desktop,US,0
e28d2429-db0c-4984-9aa7-8ae3f7b59ffd,user_01666,2025-09-24T14:48:00,2025-09-24T14:49:14,74,3,/features|/blog|/features,/features,/features,0,google,desktop,IN,0
4de84259-8aad-4d10-bdbb-4506f336d6d8,user_05400,2025-08-23T22:17:00,2025-08-23T22:17:15,15,1,/,/,/,1,ad,desktop,Other,0
64cef088-edb1-4a6a-b336-939a9dc2873d,user_03336,2025-11-17T20:55:00,2025-11-17T20:55:58,58,2,/blog|/blog/post-1,/blog,/blog/post-1,0,google,mobile,US,0
5195b0b7-8090-47d7-b4e4-1750111e8b09,user_04843,2025-09-15T05:04:00,2025-09-15T05:05:17,77,5,/signup|/settings|/dashboard|/contact|/blog,/signup,/blog,0,google,desktop,US,1
a0d7b152-2217-48ef-ab66-2d34fe972e42,user_07611,2025-08-16T10:13:00,2025-08-16T10:13:32,32,3,/blog|/login|/login,/blog,/login,0,direct,mobile,GB,0
1d8db0e2-ea92-4602-b6d3-1e80a90a4508,user_00049,2025-10-05T16:42:00,2025-10-05T16:44:01,121,6,/|/contact|/pricing|/help|/home|/login,/,/login,0,newsletter,tablet,Other,0
099c25d6-d1c2-4ecf-a236-3adc2c4211a5,user_01677,2025-07-14T20:39:00,2025-07-14T20:40:27,87,4,/pricing|/dashboard|/contact|/blog/post-2,/pricing,/blog/post-2,0,direct,mobile,JP,0
a20b7b33-9629-462e-afc6-8129168af205,user_02701,2025-06-13T19:42:00,2025-06-13T19:43:53,113,6,/home|/blog/post-2|/blog/post-2|/blog|/contact|/,/home,/,0,direct,mobile,GB,0
ee89d60a-79bd-4edd-bed1-ca2eb0e193db,user_05079,2026-05-04T18:17:00,2026-05-04T18:18:10,70,3,/home|/blog/post-1|/home,/home,/home,0,google,desktop,CA,0
a9b2887a-197b-4196-a1e0-cba87a11d7c1,user_00566,2025-08-25T13:31:00,2025-08-25T13:31:57,57,2,/|/home,/,/home,0,direct,desktop,US,0
290944a6-d6df-49d7-a3d5-f0ae96060ada,user_01324,2026-04-03T13:49:00,2026-04-03T13:49:41,41,3,/pricing|/|/pricing,/pricing,/pricing,0,ad,desktop,JP,0
33a63a3b-e78a-407a-bf7a-65a3ba312ab6,user_04280,2026-01-21T22:17:00,2026-01-21T22:17:37,37,3,/blog|/blog/post-1|/blog,/blog,/blog,0,twitter,mobile,US,0
d1ed8418-17a6-4ecd-8fc5-4cd6fbdf0947,user_02824,2025-12-04T07:12:00,2025-12-04T07:13:35,95,4,/features|/features|/settings|/help,/features,/help,0,direct,mobile,Other,0
b6aa147f-ee08-438e-a655-7b6dbbedd03f,user_03015,2025-08-19T18:54:00,2025-08-19T18:55:18,78,3,/home|/blog|/home,/home,/home,0,direct,desktop,IN,0
036c8975-3372-41d3-b3b3-75165425a651,user_02071,2026-04-11T14:42:00,2026-04-11T14:42:21,21,1,/blog,/blog,/blog,1,google,desktop,BR,0
5ba936c2-af00-4206-a773-868bd7c99d45,user_06241,2025-12-14T00:37:00,2025-12-14T00:37:57,57,3,/home|/contact|/help,/home,/help,0,newsletter,desktop,GB,0
d67527ec-6e96-4bc2-808b-83dc7e46caf0,user_02881,2025-08-17T19:25:00,2025-08-17T19:26:55,115,6,/signup|/pricing|/features|/|/home|/help,/signup,/help,0,direct,desktop,US,1
bd36d86f-23cc-438b-843a-0e3807c74c0c,user_02396,2025-12-08T03:45:00,2025-12-08T03:45:17,17,1,/home,/home,/home,1,google,desktop,US,0
efe15d79-41e8-4720-89c6-39c310a63f3f,user_05312,2025-09-03T12:11:00,2025-09-03T12:11:17,17,1,/signup,/signup,/signup,1,twitter,desktop,JP,1
06707cff-16e4-4fcc-87d5-c591fc09cbe2,user_04270,2026-03-22T07:09:00,2026-03-22T07:10:00,60,4,/|/blog/post-2|/|/blog,/,/blog,0,google,desktop,US,0
21266a30-e961-4ce4-b211-2b4238049f17,user_04872,2025-09-17T14:54:00,2025-09-17T14:55:04,64,3,/pricing|/dashboard|/help,/pricing,/help,0,newsletter,desktop,GB,0
f0d413eb-8da9-4283-aa6a-fa35d33dfa50,user_02858,2025-09-22T02:29:00,2025-09-22T02:29:23,23,1,/,/,/,1,newsletter,desktop,Other,0
55443d9c-330d-479b-87e6-b1515bf6d0b7,user_00165,2025-09-05T01:12:00,2025-09-05T01:13:49,109,5,/blog|/blog/post-2|/|/features|/signup,/blog,/signup,0,google,desktop,Other,1
0e0e33ab-c9cb-490c-9bb5-07dfc2664ab7,user_05283,2025-10-08T18:03:00,2025-10-08T18:04:50,110,6,/home|/pricing|/home|/help|/help|/settings,/home,/settings,0,direct,desktop,CA,0
47378299-2823-469f-823d-abc27a64b850,user_06573,2025-07-09T12:06:00,2025-07-09T12:06:47,47,2,/features|/blog/post-2,/features,/blog/post-2,0,facebook,desktop,US,0
6b3df8ae-6c04-4fbf-ad8c-fb098aef142a,user_01211,2025-12-16T17:01:00,2025-12-16T17:01:31,31,3,/pricing|/|/,/pricing,/,0,google,desktop,US,0
7f9f5119-89b8-49be-a48e-aaf7143508a1,user_01790,2025-10-06T19:15:00,2025-10-06T19:16:03,63,2,/signup|/,/signup,/,0,google,desktop,US,1
b9b694db-2a44-4de6-880b-55ed63240605,user_04946,2025-08-13T14:37:00,2025-08-13T14:37:41,41,2,/features|/help,/features,/help,0,facebook,tablet,Other,0
b7c3d6a0-4769-434e-baf2-9307eb8e4b66,user_01130,2026-01-15T14:35:00,2026-01-15T14:36:17,77,3,/home|/features|/home,/home,/home,0,newsletter,desktop,US,0
ac159767-bb5d-43a7-a08f-4175d66d78b5,user_07923,2026-01-28T02:21:00,2026-01-28T02:21:50,50,2,/|/dashboard,/,/dashboard,0,google,desktop,Other,0
1aff24c2-eea7-4ea6-ae92-28801274bd0b,user_03580,2026-04-17T15:20:00,2026-04-17T15:21:16,76,4,/features|/signup|/login|/dashboard,/features,/dashboard,0,newsletter,desktop,JP,1
9bc9d376-44ae-4326-bec6-7f5c97a70bbf,user_05967,2026-03-06T07:53:00,2026-03-06T07:53:42,42,1,/home,/home,/home,1,direct,desktop,GB,0
657251e7-a9a8-4aa2-9c29-283b3c4e62b5,user_07070,2025-09-05T05:41:00,2025-09-05T05:41:52,52,2,/home|/dashboard,/home,/dashboard,0,newsletter,mobile,JP,0
34b400de-f143-4714-a8dc-48c6360be92f,user_03020,2026-04-21T22:04:00,2026-04-21T22:05:02,62,3,/|/dashboard|/,/,/,0,newsletter,desktop,GB,0
9370e02c-b445-48fd-b77f-a9d1ca71af16,user_07545,2025-12-28T18:03:00,2025-12-28T18:03:36,36,2,/blog|/home,/blog,/home,0,facebook,desktop,IN,0
2f9a139c-4130-44fa-aa29-18f8328b11fe,user_02617,2025-10-10T09:36:00,2025-10-10T09:36:56,56,3,/home|/home|/contact,/home,/contact,0,direct,desktop,US,0
23a8fc83-2340-4d3f-a32d-b1995e4fb42c,user_06474,2026-02-13T04:05:00,2026-02-13T04:05:28,28,3,/signup|/blog|/,/signup,/,0,facebook,desktop,DE,1
795a536b-bc47-47f7-9c62-6f10d4744f2b,user_00552,2026-03-09T21:50:00,2026-03-09T21:51:02,62,3,/home|/|/features,/home,/features,0,google,desktop,CA,0
01baa962-8cf1-4c38-859d-2ed9c496e086,user_05791,2025-08-03T16:30:00,2025-08-03T16:31:09,69,3,/blog|/blog|/signup,/blog,/signup,0,direct,desktop,JP,1
0842e45d-0abf-416d-82e4-a4145f01ae63,user_01061,2025-10-24T21:03:00,2025-10-24T21:04:46,106,5,/|/home|/features|/home|/contact,/,/contact,0,facebook,desktop,Other,0
86a61e82-335d-462f-9f75-2062232f1f0b,user_05394,2026-03-31T08:09:00,2026-03-31T08:09:19,19,2,/pricing|/help,/pricing,/help,0,google,mobile,US,0
330a7313-99b6-4ae4-89ad-b3981bf2ead6,user_00078,2025-10-08T21:00:00,2025-10-08T21:01:46,106,5,/blog|/home|/dashboard|/signup|/contact,/blog,/contact,0,google,desktop,US,1
f56dd211-9aa5-438b-b185-7b98f1870c5b,user_06752,2026-01-24T08:19:00,2026-01-24T08:19:53,53,3,/blog|/settings|/login,/blog,/login,0,direct,mobile,US,0
b0cfacd6-7f04-4ade-8470-eba499c5be3a,user_03360,2025-12-14T15:49:00,2025-12-14T15:50:20,80,5,/home|/blog/post-2|/|/contact|/help,/home,/help,0,direct,desktop,US,0
853228a6-6d29-460b-aea4-6e412f0f5f73,user_04929,2026-03-09T03:14:00,2026-03-09T03:16:11,131,5,/features|/home|/settings|/contact|/blog/post-2,/features,/blog/post-2,0,google,desktop,CA,0
5b5d8426-a51a-41da-a407-ee42b8429237,user_01753,2025-08-18T21:03:00,2025-08-18T21:03:53,53,2,/features|/pricing,/features,/pricing,0,newsletter,desktop,Other,0
4f761332-2f71-4485-9af6-d03fc58f45fd,user_05873,2025-07-21T23:10:00,2025-07-21T23:11:39,99,5,/home|/blog/post-1|/settings|/help|/dashboard,/home,/dashboard,0,google,desktop,Other,0
b71f32eb-828c-420e-9046-353ccf36aca8,user_02277,2025-09-02T13:22:00,2025-09-02T13:22:40,40,3,/home|/contact|/,/home,/,0,google,mobile,Other,0
2cabca92-4aba-4f97-9886-c4d22bf90ef8,user_02296,2026-02-19T06:29:00,2026-02-19T06:30:06,66,3,/features|/help|/login,/features,/login,0,direct,mobile,US,0
b65c0c4c-5fd2-48a0-94c0-e1e071f5b462,user_02351,2026-03-23T05:46:00,2026-03-23T05:46:54,54,3,/pricing|/blog|/home,/pricing,/home,0,newsletter,desktop,GB,0
b5ef379e-c138-4164-ad68-be9335bcd50b,user_00231,2025-10-25T06:05:00,2025-10-25T06:05:31,31,1,/,/,/,1,newsletter,mobile,US,0
73e986f4-9bcb-4018-9d01-50473cc79aa7,user_06618,2025-08-07T22:26:00,2025-08-07T22:27:24,84,5,/home|/blog|/settings|/signup|/login,/home,/login,0,direct,mobile,US,1
e85bb01c-f72d-4549-9316-5a5a333fbbe3,user_03446,2025-12-17T12:07:00,2025-12-17T12:08:31,91,6,/blog|/blog/post-1|/blog/post-1|/|/settings|/home,/blog,/home,0,newsletter,mobile,BR,0
d622fb09-6a1b-4fa3-b3bb-7a5368c9b0b9,user_01962,2026-04-01T02:14:00,2026-04-01T02:14:05,5,1,/home,/home,/home,1,google,mobile,US,0
504fc1e0-fc0f-406d-b82a-b002be4747f6,user_05076,2026-01-24T08:14:00,2026-01-24T08:15:29,89,4,/pricing|/home|/features|/signup,/pricing,/signup,0,newsletter,desktop,US,1
158b9663-ab8f-492a-8003-792e0bcdd384,user_03734,2025-10-22T21:54:00,2025-10-22T21:54:46,46,3,/pricing|/blog/post-1|/features,/pricing,/features,0,direct,desktop,Other,0
af08f664-0ae7-4d43-899b-697bc7bf9061,user_01135,2026-03-04T09:23:00,2026-03-04T09:23:21,21,1,/features,/features,/features,1,facebook,desktop,AU,0
848fab2b-409a-4d1b-8e76-a411f4cc2bec,user_01721,2025-06-23T03:33:00,2025-06-23T03:33:44,44,1,/blog,/blog,/blog,1,google,desktop,US,0
35201c58-f78f-47f2-a76d-22e689b1e42f,user_04865,2025-10-02T08:04:00,2025-10-02T08:04:17,17,2,/home|/pricing,/home,/pricing,0,newsletter,desktop,US,0
59d11ddd-0040-4c54-ba1f-906a10b4a988,user_01141,2025-11-22T13:50:00,2025-11-22T13:51:06,66,3,/blog|/|/signup,/blog,/signup,0,direct,desktop,US,1
eb1670dd-f755-46e8-9498-d7c9d15d808a,user_03179,2025-12-29T22:59:00,2025-12-29T22:59:32,32,2,/|/pricing,/,/pricing,0,google,mobile,Other,0
660cdb0b-d2f4-4ca4-839c-b9d3244ae521,user_07696,2026-04-11T23:26:00,2026-04-11T23:27:00,60,3,/home|/settings|/signup,/home,/signup,0,google,desktop,Other,1
067d67a2-9b86-4ebf-b51c-6d84f43d658b,user_04206,2026-02-23T01:53:00,2026-02-23T01:54:41,101,5,/features|/login|/help|/|/signup,/features,/signup,0,direct,mobile,Other,1
94f9a0d7-d455-4898-83f4-0c726d94a700,user_01343,2026-05-19T15:30:00,2026-05-19T15:31:29,89,4,/signup|/pricing|/contact|/signup,/signup,/signup,0,google,desktop,US,1
3a6de5f5-2cde-4469-9afd-5db2abdde89d,user_01499,2026-03-06T20:56:00,2026-03-06T20:56:52,52,2,/features|/dashboard,/features,/dashboard,0,newsletter,desktop,US,0
1175b528-5c34-44eb-b3f1-9951a28f7fe0,user_06198,2025-10-11T22:47:00,2025-10-11T22:48:12,72,3,/blog|/contact|/,/blog,/,0,google,tablet,US,0
40a7bcce-4f99-4410-97b9-ad88b1fe4c3e,user_06184,2025-10-24T22:07:00,2025-10-24T22:08:28,88,5,/home|/help|/features|/signup|/home,/home,/home,0,direct,desktop,US,1
f98e0208-f731-4db8-90e4-8d03df7f721a,user_06928,2025-08-25T05:45:00,2025-08-25T05:45:31,31,1,/pricing,/pricing,/pricing,1,facebook,mobile,US,0
f99bdb98-392c-49e0-845d-90a98de59b85,user_04634,2026-05-03T00:13:00,2026-05-03T00:14:32,92,4,/|/home|/blog/post-2|/,/,/,0,newsletter,mobile,JP,0
988a2a40-6cc9-4be1-9e8c-4db9f7165186,user_02899,2026-01-24T07:22:00,2026-01-24T07:23:00,60,3,/|/login|/help,/,/help,0,newsletter,desktop,US,0
d77bd328-f66d-4893-aaaa-621edd3819b2,user_05772,2026-01-22T15:28:00,2026-01-22T15:29:37,97,6,/features|/login|/home|/contact|/dashboard|/signup,/features,/signup,0,google,desktop,CA,1
125ae597-7fe5-4b78-8a78-4cfa7d9a9cef,user_01075,2026-05-05T13:07:00,2026-05-05T13:08:09,69,3,/blog|/pricing|/pricing,/blog,/pricing,0,google,mobile,US,0
ae93d7f5-4df0-476c-8a9c-510e9ce9d1b7,user_06795,2025-09-07T13:38:00,2025-09-07T13:39:01,61,3,/blog|/settings|/dashboard,/blog,/dashboard,0,google,mobile,US,0
b6bf4693-0d88-4ec7-aaf1-2713c89bf30c,user_00493,2025-07-17T00:08:00,2025-07-17T00:09:25,85,3,/features|/contact|/dashboard,/features,/dashboard,0,facebook,mobile,US,0
b31ef304-5a3f-4e76-9c51-6533d6f07cb3,user_03616,2025-09-28T09:19:00,2025-09-28T09:20:43,103,3,/signup|/settings|/blog/post-2,/signup,/blog/post-2,0,google,mobile,GB,1
04b6ac48-b654-4114-acce-269ab6b0f0a7,user_06882,2026-04-23T11:19:00,2026-04-23T11:19:51,51,2,/signup|/blog,/signup,/blog,0,ad,desktop,US,1
dcecddac-e992-4d5b-8a38-e6e28afcfa94,user_01960,2026-05-12T06:27:00,2026-05-12T06:27:05,5,1,/features,/features,/features,1,google,mobile,IN,0
e377ec80-c218-4f23-a8ee-bb823c9860f6,user_07611,2025-07-16T12:49:00,2025-07-16T12:49:52,52,4,/features|/signup|/signup|/contact,/features,/contact,0,direct,desktop,US,1
e9aab8f7-3fd5-4fde-9717-9b29247bdc89,user_07994,2026-02-06T10:04:00,2026-02-06T10:04:35,35,2,/|/home,/,/home,0,direct,mobile,CA,0
7f7b4d27-e95a-420b-8236-0d8292b206b1,user_07705,2026-02-15T05:03:00,2026-02-15T05:03:59,59,3,/home|/login|/features,/home,/features,0,google,mobile,CA,0
739ab099-6efb-4e73-9009-5d35c782c0fc,user_06119,2026-04-26T01:10:00,2026-04-26T01:11:12,72,3,/home|/signup|/blog/post-1,/home,/blog/post-1,0,google,desktop,Other,1
2a207f94-8c88-4db1-96f8-47f5f60746b5,user_01780,2025-11-24T01:11:00,2025-11-24T01:12:07,67,4,/pricing|/features|/|/signup,/pricing,/signup,0,google,mobile,CA,1
8846ca08-4f23-4102-9174-1b36fad2f47e,user_01132,2025-06-12T21:50:00,2025-06-12T21:50:58,58,3,/home|/blog/post-2|/login,/home,/login,0,direct,mobile,DE,0
085c6a5a-eaf1-4fff-94f4-5c0cbc2df343,user_03940,2026-04-26T13:42:00,2026-04-26T13:43:30,90,4,/home|/home|/|/pricing,/home,/pricing,0,google,mobile,JP,0
55587bd1-51ae-4f02-ab3a-38123f7645be,user_01442,2025-10-08T08:14:00,2025-10-08T08:14:05,5,1,/,/,/,1,google,mobile,Other,0
b096534b-1bab-467e-be07-ddb41935add9,user_00250,2026-02-10T15:40:00,2026-02-10T15:40:39,39,3,/features|/login|/,/features,/,0,newsletter,desktop,US,0
33849dee-0021-45b2-8a2d-a884f1fed005,user_00816,2026-04-03T07:27:00,2026-04-03T07:28:10,70,4,/home|/settings|/help|/help,/home,/help,0,facebook,desktop,Other,0
3d412488-70f2-4d0a-af80-b4c002be6299,user_04797,2026-02-24T07:21:00,2026-02-24T07:21:51,51,3,/features|/login|/blog/post-1,/features,/blog/post-1,0,direct,desktop,JP,0
37f5cdc2-0255-45f6-9ba6-0cc26875f1de,user_05435,2025-06-03T21:38:00,2025-06-03T21:39:34,94,5,/|/contact|/blog/post-1|/signup|/login,/,/login,0,google,desktop,US,1
fcb56d50-c628-442f-9363-e22b118b08c1,user_02189,2025-08-21T10:20:00,2025-08-21T10:21:14,74,3,/blog|/|/,/blog,/,0,google,desktop,US,0
4bd63b0b-3c44-48c7-bed7-5dbf56867e1b,user_00336,2026-03-16T06:08:00,2026-03-16T06:10:32,152,6,/pricing|/pricing|/settings|/blog|/settings|/blog,/pricing,/blog,0,google,desktop,US,0
c8e49880-43b3-476e-a52c-ff6959f1b03f,user_02323,2025-09-11T00:38:00,2025-09-11T00:40:07,127,5,/|/contact|/pricing|/features|/blog/post-2,/,/blog/post-2,0,facebook,tablet,US,0
d1d76c26-689e-4b6c-a604-745afc3d62eb,user_06550,2026-01-03T10:40:00,2026-01-03T10:41:20,80,4,/features|/pricing|/home|/blog/post-2,/features,/blog/post-2,0,direct,desktop,JP,0
8cbc0b61-274f-460d-990b-3bbfb7206a11,user_06347,2025-09-06T18:29:00,2025-09-06T18:30:04,64,4,/features|/contact|/blog/post-2|/dashboard,/features,/dashboard,0,newsletter,desktop,Other,0
3a270f01-2fec-4b1b-a520-090bd4ae6396,user_06100,2025-12-10T12:44:00,2025-12-10T12:44:05,5,1,/blog,/blog,/blog,1,ad,tablet,GB,0
b141ebc1-8f8e-4bf0-aaae-67fe8c0699fe,user_05364,2026-02-03T13:35:00,2026-02-03T13:36:40,100,6,/pricing|/settings|/contact|/blog/post-2|/login|/blog/post-1,/pricing,/blog/post-1,0,direct,mobile,US,0
2e71fb78-0eff-4520-a5e4-eb4eaf5d3fce,user_02168,2025-09-08T19:44:00,2025-09-08T19:44:58,58,2,/pricing|/blog,/pricing,/blog,0,google,mobile,IN,0
d527407e-fc35-41d1-98f8-44ee656ef60c,user_07946,2025-09-05T05:13:00,2025-09-05T05:13:41,41,2,/|/signup,/,/signup,0,direct,mobile,US,1
596c1d49-6a1a-4334-8bc9-7c35d47debd3,user_02323,2025-11-05T14:13:00,2025-11-05T14:13:37,37,3,/blog|/|/blog/post-2,/blog,/blog/post-2,0,facebook,desktop,CA,0
c308d0e4-1cb1-4544-ae9e-95f81c3063df,user_05850,2026-04-27T09:26:00,2026-04-27T09:26:18,18,1,/pricing,/pricing,/pricing,1,newsletter,desktop,US,0
e3e02073-8338-47f3-b5b8-70a5e6690bf7,user_07698,2025-09-12T05:30:00,2025-09-12T05:30:47,47,2,/features|/settings,/features,/settings,0,direct,desktop,FR,0
48a04a02-f5c4-4319-aa80-ac62749dcdbe,user_06284,2026-01-09T05:57:00,2026-01-09T05:57:57,57,4,/signup|/settings|/blog/post-1|/home,/signup,/home,0,ad,desktop,Other,1
73eaa3ce-03a8-4764-ba36-e36e2c036a52,user_03378,2025-06-13T03:54:00,2025-06-13T03:54:15,15,1,/features,/features,/features,1,direct,mobile,US,0
b51cd5c4-3839-4d62-8a9a-ac6750a53803,user_05970,2026-05-02T03:23:00,2026-05-02T03:23:29,29,1,/features,/features,/features,1,google,desktop,US,0
3cb1afa8-a431-4ef8-9503-93900301c375,user_00205,2025-08-04T18:04:00,2025-08-04T18:04:24,24,1,/home,/home,/home,1,newsletter,desktop,US,0
f809402a-72a7-4ae4-8d33-5341c4ccb09d,user_07018,2025-07-24T13:05:00,2025-07-24T13:06:17,77,4,/home|/blog/post-2|/dashboard|/help,/home,/help,0,newsletter,desktop,AU,0
00175f5e-590e-4162-a90d-778c30048cc5,user_00479,2026-02-02T04:21:00,2026-02-02T04:22:01,61,3,/|/home|/features,/,/features,0,newsletter,desktop,US,0
f0c82df8-622f-4722-9ba3-e1b26315c182,user_01044,2026-03-25T21:01:00,2026-03-25T21:01:44,44,3,/signup|/dashboard|/blog/post-1,/signup,/blog/post-1,0,ad,tablet,IN,1
aecbe963-f103-41b9-955c-66e618c58e7b,user_00062,2025-08-31T18:39:00,2025-08-31T18:39:31,31,2,/features|/help,/features,/help,0,direct,mobile,IN,0
97dde035-418e-43b6-b44c-572966ed743a,user_04793,2026-03-25T09:49:00,2026-03-25T09:49:53,53,3,/|/help|/pricing,/,/pricing,0,direct,desktop,US,0
c29d7a92-ce7d-46a3-863f-64bbe1ea3b3a,user_02451,2025-11-03T07:32:00,2025-11-03T07:33:16,76,4,/home|/|/help|/home,/home,/home,0,google,desktop,CA,0
e8e8c1ff-8ed5-42fe-a61a-8663e79ffc9a,user_00729,2025-11-14T00:03:00,2025-11-14T00:03:30,30,3,/signup|/blog/post-2|/blog,/signup,/blog,0,direct,mobile,AU,1
43c3af8e-cb58-4f6a-9dc5-fe54b9b2d17f,user_05459,2026-04-24T06:34:00,2026-04-24T06:35:26,86,5,/|/pricing|/blog/post-2|/home|/,/,/,0,google,desktop,DE,0
537f2671-ddaa-4337-8ba7-be9581f96640,user_01296,2026-03-23T19:54:00,2026-03-23T19:55:03,63,3,/home|/|/features,/home,/features,0,google,desktop,IN,0
99cc2fec-8cc5-4997-b765-496d4f95d935,user_03332,2025-08-22T04:49:00,2025-08-22T04:50:09,69,3,/home|/features|/blog/post-1,/home,/blog/post-1,0,direct,desktop,US,0
a53092f1-d9fa-4302-954a-a41192a33d1a,user_02004,2026-03-21T15:23:00,2026-03-21T15:23:38,38,2,/blog|/,/blog,/,0,direct,desktop,Other,0
3edeb35d-e7cf-47ce-b820-435697c2fa6d,user_03989,2025-10-05T15:34:00,2025-10-05T15:35:14,74,5,/blog|/settings|/login|/contact|/blog,/blog,/blog,0,newsletter,desktop,GB,0
39aae126-6b9b-44ca-bd8d-c313a71268ee,user_04821,2025-11-08T22:07:00,2025-11-08T22:08:33,93,5,/signup|/contact|/pricing|/blog|/features,/signup,/features,0,direct,desktop,GB,1
