customer_id,signup_date,subscription_months,monthly_spend,contract_type,monthly_logins,last_active_days_ago,support_tickets_6mo,features_used,payment_method,customer_age_days,engagement_score,churn,churn_risk_score,risk_category
CUST_002232,2025-10-01,47,15.66,Quarterly,7,9,2,6,PayPal,684,81,1,0.7071731349156891,Critical Risk
CUST_002233,2021-08-22,37,73.55,Monthly,9,11,1,2,Credit Card,898,54,1,0.7164671186346314,Critical Risk
CUST_002234,2023-04-17,54,106.4,Monthly,5,13,4,10,PayPal,1627,100,1,0.5082659737849049,High Risk
CUST_002235,2022-01-07,16,24.85,Monthly,8,6,1,9,PayPal,1131,94,1,0.8067118855400952,Critical Risk
CUST_002236,2025-03-28,45,11.06,Annual,9,16,0,7,PayPal,564,69,1,0.8363366696323905,Critical Risk
CUST_002237,2024-09-22,22,22.62,Monthly,2,12,1,1,PayPal,535,38,1,0.8766666666666666,Critical Risk
CUST_002238,2023-11-26,57,12.91,Annual,8,10,3,4,PayPal,705,75,1,0.4012180317418867,Medium Risk
CUST_002239,2023-05-29,20,15.46,Monthly,4,6,2,5,Invoice,1710,79,1,0.8529104247903239,Critical Risk
CUST_002240,2021-09-10,50,38.24,Monthly,16,13,1,3,Credit Card,307,57,0,0.300227536138083,Medium Risk
CUST_002241,2022-04-07,43,23.06,Monthly,6,9,1,9,Invoice,309,91,0,0.6163058997569562,High Risk
CUST_002242,2024-09-18,27,46.28,Monthly,13,13,1,9,PayPal,1208,87,0,0.5444962086872893,High Risk
CUST_002243,2022-09-07,41,24.62,Annual,7,13,0,9,ACH,1070,82,1,0.6881806486724636,High Risk
CUST_002244,2023-04-19,16,151.12,Quarterly,6,10,2,2,PayPal,1716,60,1,0.6843541647363882,High Risk
CUST_002245,2026-01-31,34,128.19,Monthly,6,9,2,3,Credit Card,356,66,1,0.6511430785157444,High Risk
CUST_002246,2021-09-22,32,51.83,Annual,2,11,2,10,PayPal,1693,89,1,0.5184823257816021,High Risk
CUST_002247,2024-06-29,26,31.88,Monthly,9,7,2,7,Invoice,154,88,1,0.8142872397768219,Critical Risk
CUST_002248,2024-05-19,25,33.99,Annual,5,6,5,6,PayPal,414,89,1,0.5989512549189847,High Risk
CUST_002249,2023-10-10,2,36.54,Monthly,4,11,2,8,Credit Card,719,89,1,0.939774696844441,Critical Risk
CUST_002250,2025-09-03,12,75.02,Annual,6,10,0,1,Credit Card,407,45,1,0.8338512185697264,Critical Risk
CUST_002251,2026-05-01,40,40.04,Quarterly,9,9,0,8,PayPal,847,81,1,0.49252134439179684,Medium Risk
CUST_002252,2025-09-20,9,107.15,Monthly,4,6,2,1,PayPal,632,59,1,0.769708221064751,Critical Risk
CUST_002253,2024-02-22,12,154.2,Annual,5,11,1,6,Invoice,1692,74,1,0.4387375275933699,Medium Risk
CUST_002254,2021-06-29,26,30.47,Monthly,7,12,4,8,Credit Card,1297,93,1,0.7532013995363214,Critical Risk
CUST_002255,2024-09-21,9,51.13,Monthly,6,8,4,10,Invoice,1407,100,1,0.7620689743919471,Critical Risk
CUST_002256,2026-01-07,10,14.99,Monthly,6,14,2,7,Credit Card,1474,81,1,0.9162846795186296,Critical Risk
CUST_002257,2021-09-16,32,21.19,Monthly,17,13,1,3,PayPal,1418,57,1,0.8363327315640534,Critical Risk
CUST_002258,2023-10-28,57,36.68,Monthly,6,15,1,7,Credit Card,1452,75,1,0.6312834367775372,High Risk
CUST_002259,2023-04-02,34,21.55,Monthly,13,9,3,3,PayPal,1163,71,1,0.8174410552406234,Critical Risk
CUST_002260,2025-10-21,48,114.6,Monthly,6,4,1,3,Invoice,85,66,1,0.7441372263964869,Critical Risk
CUST_002261,2023-01-29,20,18.62,Monthly,8,9,4,5,Invoice,853,81,0,0.3705797241915794,Medium Risk
CUST_002262,2023-12-14,39,40.41,Annual,10,13,2,2,PayPal,993,57,1,0.4130181845674369,Medium Risk
CUST_002263,2026-02-02,2,56.53,Quarterly,6,8,3,1,ACH,826,62,1,0.8872605896495243,Critical Risk
CUST_002264,2021-08-27,1,68.86,Monthly,12,10,1,4,ACH,72,65,0,0.20130963137356944,Low Risk
CUST_002265,2026-01-01,51,34.15,Monthly,9,14,2,4,PayPal,1651,66,1,0.6674685585937529,High Risk
CUST_002266,2025-12-11,36,111.67,Monthly,8,10,3,4,Credit Card,689,75,1,0.6462393933091218,High Risk
CUST_002267,2023-08-13,24,52.0,Quarterly,1,16,4,10,Credit Card,755,79,0,0.28407397076814833,Low Risk
CUST_002268,2026-01-17,54,38.95,Annual,6,11,2,10,ACH,1433,99,0,0.4094677118595559,Medium Risk
CUST_002269,2023-11-28,27,13.48,Monthly,2,13,3,9,ACH,906,87,0,0.7050764056701254,Critical Risk
CUST_002270,2025-03-01,2,41.25,Monthly,12,12,0,3,PayPal,1280,53,1,0.8554288842804191,Critical Risk
CUST_002271,2022-09-12,31,95.94,Monthly,10,13,1,6,PayPal,759,72,1,0.6290445523502027,High Risk
CUST_002272,2025-06-20,57,57.67,Monthly,8,12,2,7,Credit Card,1323,83,0,0.4634517442079708,Medium Risk
CUST_002273,2024-08-06,14,99.24,Quarterly,10,11,0,7,ACH,1498,74,1,0.7902965272875149,Critical Risk
CUST_002274,2026-04-24,2,44.06,Quarterly,5,12,1,5,ACH,265,68,1,0.8668391677550775,Critical Risk
CUST_002275,2024-03-20,29,16.3,Monthly,9,10,4,2,Credit Card,1265,65,0,0.4085942176279856,Medium Risk
CUST_002276,2023-05-02,15,10.69,Annual,10,16,3,2,Invoice,1153,59,0,0.3198654198884378,Medium Risk
CUST_002277,2022-07-20,12,28.06,Monthly,8,11,2,9,Credit Card,1641,94,1,0.8026260000295483,Critical Risk
CUST_002278,2025-09-22,37,69.86,Monthly,16,9,1,1,ACH,1820,51,0,0.2381708518193517,Low Risk
CUST_002279,2022-05-24,28,88.09,Quarterly,6,5,1,1,Invoice,1242,55,1,0.41279256741386017,Medium Risk
CUST_002280,2024-10-27,20,27.53,Annual,9,6,2,8,PayPal,1062,94,0,0.3065394769520179,Medium Risk
CUST_002281,2022-07-09,39,44.22,Monthly,8,8,2,7,Invoice,382,87,1,0.7887560161687042,Critical Risk
CUST_002282,2024-05-17,24,37.33,Monthly,11,14,0,9,PayPal,666,81,1,0.7704738007509029,Critical Risk
CUST_002283,2022-10-23,21,36.43,Quarterly,7,7,2,6,Invoice,1269,83,0,0.3632047625679239,Medium Risk
CUST_002284,2021-08-23,10,23.16,Annual,11,6,2,3,PayPal,998,69,1,0.81640941761732,Critical Risk
CUST_002285,2022-08-30,46,17.33,Monthly,15,9,4,2,Credit Card,437,66,1,0.764937721729405,Critical Risk
CUST_002286,2023-04-21,14,20.95,Monthly,11,10,1,7,Invoice,763,80,1,0.7638551268702298,Critical Risk
CUST_002287,2022-08-30,37,12.85,Monthly,5,6,4,1,Credit Card,226,64,1,0.6185266664368726,High Risk
CUST_002288,2026-01-12,18,21.04,Quarterly,8,13,1,8,ACH,620,82,1,0.824580394312852,Critical Risk
CUST_002289,2025-08-25,24,10.46,Annual,9,11,4,8,Credit Card,458,94,0,0.33121799312203487,Medium Risk
CUST_002290,2025-04-15,14,59.34,Monthly,6,11,1,9,ACH,978,89,1,0.7318300141755952,Critical Risk
CUST_002291,2026-04-26,34,29.02,Annual,8,16,3,9,Credit Card,788,94,0,0.33814322052718526,Medium Risk
CUST_002292,2025-01-29,58,190.86,Annual,12,14,2,9,ACH,305,91,1,0.5996128726925578,High Risk
CUST_002293,2023-04-21,12,20.77,Monthly,5,4,3,7,Invoice,855,96,1,0.8359293768677474,Critical Risk
CUST_002294,2025-10-07,22,31.22,Monthly,5,10,1,3,PayPal,1779,60,1,0.7033149312605812,Critical Risk
CUST_002295,2023-11-15,56,32.15,Annual,6,11,0,10,PayPal,1277,89,1,0.5426759226450488,High Risk
CUST_002296,2022-06-19,6,10.42,Annual,9,9,1,6,Invoice,611,76,0,0.4098117795498948,Medium Risk
CUST_002297,2022-09-03,36,101.38,Annual,8,8,0,6,PayPal,1411,72,0,0.5034793527383526,High Risk
CUST_002298,2026-04-11,45,11.63,Quarterly,8,3,1,2,Invoice,1420,62,0,0.3332574587462538,Medium Risk
CUST_002299,2025-03-19,36,150.82,Monthly,6,10,2,4,ACH,958,70,1,0.675844444868998,High Risk
CUST_002300,2023-11-20,22,121.32,Monthly,11,15,4,2,Invoice,1498,60,1,0.6292236086103672,High Risk
CUST_002301,2024-12-04,14,48.34,Quarterly,4,13,3,3,Invoice,680,67,0,0.26647578202965766,Low Risk
CUST_002302,2023-03-09,16,49.22,Monthly,8,10,1,7,Invoice,505,80,1,0.7220696291066462,Critical Risk
CUST_002303,2024-02-14,36,63.03,Annual,6,9,3,8,Invoice,672,96,0,0.34478586809167555,Medium Risk
CUST_002304,2021-08-13,56,34.47,Annual,6,10,0,1,ACH,907,45,0,0.26615786191723856,Low Risk
CUST_002305,2023-12-11,25,62.1,Annual,11,5,1,8,PayPal,1358,90,0,0.2554216538445594,Low Risk
CUST_002306,2026-04-19,32,12.29,Monthly,3,13,0,8,Credit Card,982,77,1,0.8545538748000959,Critical Risk
CUST_002307,2023-09-05,33,12.78,Annual,10,9,0,7,ACH,1120,76,0,0.7111010517657698,Critical Risk
CUST_002308,2023-08-29,45,40.55,Quarterly,9,5,2,7,Invoice,1722,90,1,0.715062225400798,Critical Risk
CUST_002309,2023-07-24,36,49.88,Annual,4,10,3,3,Credit Card,405,70,1,0.6724248128425891,High Risk
CUST_002310,2023-07-02,20,119.38,Monthly,13,9,2,9,PayPal,40,96,1,0.7698232890805048,Critical Risk
CUST_002311,2026-02-05,18,15.53,Monthly,7,13,3,3,Invoice,898,67,0,0.3738496262802455,Medium Risk
CUST_002312,2022-02-05,38,96.48,Monthly,11,5,1,7,PayPal,1817,85,0,0.3104244737053976,Medium Risk
CUST_002313,2023-11-06,3,21.79,Monthly,6,14,1,8,Credit Card,1418,81,1,0.8895076297297909,Critical Risk
CUST_002314,2022-01-23,23,35.05,Monthly,9,14,7,2,ACH,1748,61,0,0.35350505221361156,Medium Risk
CUST_002315,2022-09-16,32,29.03,Quarterly,5,6,4,4,Invoice,1672,79,1,0.7248256465541602,Critical Risk
CUST_002316,2022-11-13,45,35.55,Annual,6,8,0,4,Credit Card,1021,62,0,0.4277150679515057,Medium Risk
CUST_002317,2026-01-01,59,18.16,Annual,7,11,2,7,PayPal,591,84,1,0.7466884764962957,Critical Risk
CUST_002318,2023-02-17,16,45.02,Annual,5,12,2,6,Credit Card,1708,78,0,0.4039096160027129,Medium Risk
CUST_002319,2021-12-24,59,90.88,Monthly,11,11,3,10,Invoice,161,100,1,0.6778398783072664,High Risk
CUST_002320,2024-04-13,5,39.13,Quarterly,6,9,3,6,ACH,317,86,0,0.34627681460114096,Medium Risk
CUST_002321,2022-07-23,4,43.73,Monthly,9,5,6,6,PayPal,465,90,1,0.8916130380769894,Critical Risk
CUST_002322,2024-06-17,21,104.45,Monthly,10,14,0,9,Credit Card,1288,81,1,0.7342091724273064,Critical Risk
CUST_002323,2021-07-11,40,71.22,Monthly,9,8,2,4,Credit Card,1407,72,0,0.5021092172183349,High Risk
CUST_002324,2021-10-21,51,43.71,Quarterly,11,13,2,10,Credit Card,1767,97,1,0.8218448747730082,Critical Risk
CUST_002325,2025-06-28,14,24.9,Quarterly,10,9,3,2,ACH,635,66,0,0.3765520093680908,Medium Risk
CUST_002326,2024-06-07,39,118.11,Monthly,8,8,1,2,Invoice,1094,57,0,0.4654167557844455,Medium Risk
CUST_002327,2025-07-19,31,53.02,Quarterly,15,6,1,9,Invoice,1263,94,1,0.5602836152586401,High Risk
CUST_002328,2025-06-30,14,22.5,Monthly,3,12,4,4,Credit Card,1698,73,0,0.4407675520962261,Medium Risk
CUST_002329,2021-11-27,6,25.68,Monthly,8,8,3,10,Credit Card,1381,100,0,0.3661648012171701,Medium Risk
CUST_002330,2023-11-01,12,91.26,Quarterly,7,16,2,9,Credit Card,1435,89,1,0.729029344063148,Critical Risk
CUST_002331,2021-07-21,16,12.26,Quarterly,6,11,2,1,Invoice,1797,54,1,0.9162038365353932,Critical Risk
CUST_002332,2024-07-10,17,252.0,Annual,4,11,0,2,ACH,779,49,1,0.800605726756387,Critical Risk
CUST_002333,2024-10-31,45,16.98,Annual,8,9,4,7,Credit Card,1378,91,1,0.833234859025211,Critical Risk
CUST_002334,2022-07-27,23,89.5,Quarterly,9,9,3,7,Invoice,1134,91,0,0.3869823727273897,Medium Risk
CUST_002335,2025-06-25,14,35.11,Annual,3,8,2,1,Invoice,1540,57,0,0.2401423783662474,Low Risk
CUST_002336,2023-12-12,7,43.88,Quarterly,7,11,1,8,ACH,68,84,0,0.25776565712917776,Low Risk
CUST_002337,2023-05-16,46,116.28,Annual,7,9,0,7,ACH,1799,76,1,0.4940840071603936,Medium Risk
CUST_002338,2021-10-09,32,36.63,Quarterly,9,9,2,10,PayPal,1016,100,1,0.6125588579048551,High Risk
CUST_002339,2023-10-22,15,48.55,Quarterly,10,8,4,2,PayPal,932,67,0,0.47763440511784055,Medium Risk
CUST_002340,2021-07-30,44,12.53,Monthly,8,9,5,1,ACH,873,61,1,0.7561793065707901,Critical Risk
CUST_002341,2024-04-08,17,10.12,Quarterly,9,11,1,2,ACH,207,54,1,0.7862025601110346,Critical Risk
CUST_002342,2026-03-29,41,24.04,Monthly,5,13,1,7,PayPal,1141,77,1,0.8837307780223287,Critical Risk
CUST_002343,2025-02-12,54,67.06,Monthly,4,10,0,10,ACH,334,90,1,0.8301192686227852,Critical Risk
CUST_002344,2026-01-30,47,16.46,Annual,11,12,1,4,Invoice,1710,63,1,0.7774997682366773,Critical Risk
CUST_002345,2022-12-19,44,16.04,Monthly,6,10,0,6,PayPal,1508,70,1,0.9039545703198132,Critical Risk
CUST_002346,2025-05-15,34,36.46,Annual,7,13,3,5,Credit Card,525,77,0,0.5439675358487447,High Risk
CUST_002347,2023-11-12,5,62.18,Quarterly,5,9,1,8,PayPal,1518,86,1,0.7805564239486246,Critical Risk
CUST_002348,2022-08-16,45,72.25,Monthly,6,8,3,7,Invoice,305,92,0,0.4536206090974181,Medium Risk
CUST_002349,2023-12-23,27,19.83,Monthly,10,11,0,7,Credit Card,1528,74,1,0.9024039431749274,Critical Risk
CUST_002350,2021-07-19,52,14.15,Quarterly,2,19,1,9,ACH,1354,71,1,0.8515243978405317,Critical Risk
CUST_002351,2025-11-25,23,151.0,Monthly,7,11,4,4,Credit Card,487,74,1,0.7654008300678957,Critical Risk
CUST_002352,2023-09-19,40,25.1,Monthly,14,10,2,9,Invoice,995,95,1,0.7881666816208792,Critical Risk
CUST_002353,2026-04-09,59,105.98,Monthly,3,16,3,3,Invoice,973,64,1,0.8681618081952434,Critical Risk
CUST_002354,2025-03-25,14,109.57,Annual,11,8,0,3,ACH,1298,57,1,0.7479540757611209,Critical Risk
CUST_002355,2024-02-18,15,84.04,Annual,5,11,2,5,Credit Card,1046,74,1,0.5191655419883766,High Risk
CUST_002356,2024-12-03,43,19.25,Quarterly,8,9,1,10,PayPal,1177,96,0,0.24491710010703244,Low Risk
CUST_002357,2024-05-01,33,96.24,Monthly,5,11,0,3,Credit Card,165,54,1,0.8167846982506936,Critical Risk
CUST_002358,2022-07-15,53,83.32,Quarterly,10,8,3,9,Invoice,1304,100,1,0.6631066146277063,High Risk
CUST_002359,2022-06-27,31,55.41,Annual,10,8,6,1,Invoice,1097,62,0,0.40957897884225397,Medium Risk
CUST_002360,2024-11-17,35,30.56,Monthly,12,9,2,6,ACH,1371,81,1,0.7666571809415723,Critical Risk
CUST_002361,2023-09-20,17,25.23,Annual,6,13,0,7,PayPal,137,72,0,0.3387728626208254,Medium Risk
CUST_002362,2025-12-02,28,16.5,Annual,7,11,1,1,Credit Card,368,49,1,0.8497706189730242,Critical Risk
CUST_002363,2021-12-29,19,45.64,Annual,11,7,2,5,PayPal,1136,78,0,0.41497442121135364,Medium Risk
CUST_002364,2021-08-24,46,54.01,Monthly,4,13,4,9,Credit Card,819,97,1,0.6566865493440601,High Risk
CUST_002365,2023-09-29,54,32.26,Monthly,9,8,4,6,Invoice,1472,87,0,0.47701122618913416,Medium Risk
CUST_002366,2024-09-02,23,42.25,Monthly,12,10,2,4,ACH,441,70,1,0.7471137902280137,Critical Risk
CUST_002367,2021-11-04,32,32.59,Monthly,11,15,3,4,Invoice,702,70,1,0.7240419076839598,Critical Risk
CUST_002368,2025-03-09,40,61.22,Annual,10,4,1,5,Credit Card,1315,76,1,0.7238676724986945,Critical Risk
CUST_002369,2022-11-06,13,125.76,Monthly,5,9,2,5,Invoice,1150,76,1,0.6661574299472403,High Risk
CUST_002370,2023-03-19,59,18.95,Annual,5,4,0,6,ACH,847,76,0,0.2530821590207013,Low Risk
CUST_002371,2023-12-19,20,34.02,Monthly,9,7,3,3,Invoice,918,73,1,0.6854619166091587,High Risk
CUST_002372,2022-02-17,35,17.59,Monthly,11,11,6,4,PayPal,1023,74,1,0.8325982764891529,Critical Risk
CUST_002373,2021-07-04,5,59.03,Annual,10,13,1,5,Invoice,90,67,1,0.7838627095825923,Critical Risk
CUST_002374,2024-10-02,9,75.26,Monthly,10,6,1,2,PayPal,591,59,0,0.3243466173116726,Medium Risk
CUST_002375,2025-06-02,29,144.35,Quarterly,11,13,3,10,ACH,105,100,1,0.7958951863426453,Critical Risk
CUST_002376,2022-05-22,6,26.35,Monthly,6,7,1,4,ACH,1730,68,1,0.7903855224735122,Critical Risk
CUST_002377,2023-10-14,25,160.0,Monthly,7,11,2,7,PayPal,1425,84,0,0.5053751576399241,High Risk
CUST_002378,2025-07-12,31,13.27,Quarterly,9,13,1,4,Invoice,1281,62,1,0.7818472148983691,Critical Risk
CUST_002379,2024-04-08,22,56.19,Annual,3,15,1,8,ACH,919,80,1,0.551763861004532,High Risk
CUST_002380,2022-07-08,2,12.94,Monthly,10,12,4,1,Credit Card,1760,58,1,0.8317824543610547,Critical Risk
CUST_002381,2025-10-29,45,122.11,Monthly,3,11,3,9,PayPal,1284,99,0,0.3260294004526698,Medium Risk
CUST_002382,2022-11-10,5,47.73,Annual,8,8,2,5,Invoice,1626,77,1,0.72399526825403,Critical Risk
CUST_002383,2024-08-04,27,65.33,Quarterly,5,7,2,2,Invoice,528,63,0,0.36982217488470875,Medium Risk
CUST_002384,2022-10-19,25,99.06,Quarterly,13,13,3,6,Invoice,365,82,0,0.3339917099722183,Medium Risk
CUST_002385,2021-10-09,8,18.14,Monthly,15,13,3,4,ACH,467,72,1,0.6168760917556818,High Risk
CUST_002386,2022-11-19,55,11.97,Quarterly,7,9,5,8,ACH,1120,96,1,0.45096813055365687,Medium Risk
CUST_002387,2024-11-19,1,115.55,Monthly,5,14,1,8,Credit Card,499,81,0,0.2821959091656113,Low Risk
CUST_002388,2022-01-08,20,28.91,Monthly,10,5,0,10,Credit Card,1111,95,1,0.755805793434134,Critical Risk
CUST_002389,2026-04-12,44,16.9,Quarterly,7,9,2,7,Credit Card,384,86,1,0.8378392943440255,Critical Risk
CUST_002390,2023-11-04,23,41.6,Monthly,6,10,2,3,Credit Card,1649,65,1,0.7072979227803308,Critical Risk
CUST_002391,2021-07-07,32,55.6,Monthly,6,7,1,10,Credit Card,456,98,1,0.5464063089151219,High Risk
CUST_002392,2023-12-18,11,11.57,Monthly,6,16,2,4,ACH,225,64,0,0.3138499891179679,Medium Risk
CUST_002393,2024-02-29,39,26.07,Monthly,11,11,0,3,PayPal,378,54,1,0.7790727807636268,Critical Risk
CUST_002394,2022-02-09,47,11.67,Annual,9,12,5,1,PayPal,1265,58,0,0.258830913373028,Low Risk
CUST_002395,2026-01-23,54,37.27,Annual,14,6,5,7,Invoice,1082,94,0,0.28508850209084385,Low Risk
CUST_002396,2024-04-11,24,122.74,Monthly,14,7,2,10,Invoice,171,100,0,0.4311528765021183,Medium Risk
CUST_002397,2025-01-10,11,212.72,Annual,9,7,1,8,Invoice,1438,88,0,0.3237517649210326,Medium Risk
CUST_002398,2021-11-22,29,60.67,Quarterly,4,14,1,8,ACH,815,81,1,0.6907300121696842,High Risk
CUST_002399,2022-09-19,54,18.82,Quarterly,10,7,1,8,Credit Card,1262,88,0,0.22180321644367593,Low Risk
CUST_002400,2023-10-06,26,128.14,Monthly,8,8,3,1,Invoice,1324,62,0,0.461624196202175,Medium Risk
CUST_002401,2024-11-23,16,46.31,Quarterly,9,9,1,1,Invoice,1169,51,0,0.35918040830138354,Medium Risk
CUST_002402,2025-06-03,35,18.35,Annual,10,11,2,10,Invoice,118,99,0,0.6817342915769344,High Risk
CUST_002403,2026-05-01,20,137.38,Monthly,9,10,1,5,Credit Card,1322,70,1,0.6586272928059003,High Risk
CUST_002404,2025-04-23,46,80.83,Monthly,12,14,1,10,ACH,1685,91,0,0.30629651681134695,Medium Risk
CUST_002405,2025-07-14,3,75.78,Monthly,4,12,0,3,PayPal,510,53,1,0.8217058300597938,Critical Risk
CUST_002406,2024-01-17,1,71.75,Annual,16,9,0,1,PayPal,565,46,1,0.5691925638845281,High Risk
CUST_002407,2023-08-02,58,21.18,Monthly,3,15,0,2,ACH,1471,45,1,0.9285611263736263,Critical Risk
CUST_002408,2024-10-27,53,21.85,Annual,3,14,0,8,Credit Card,424,76,1,0.829836796387547,Critical Risk
CUST_002409,2025-06-19,47,68.28,Monthly,11,9,0,5,PayPal,1538,66,1,0.6883682928404512,High Risk
CUST_002410,2022-02-27,1,22.41,Quarterly,3,9,1,4,Credit Card,1755,66,1,0.8976076555023924,Critical Risk
CUST_002411,2025-04-17,17,38.87,Monthly,10,8,3,2,Invoice,1612,67,1,0.7204007649825638,Critical Risk
CUST_002412,2021-10-29,2,86.16,Quarterly,8,6,2,8,ACH,54,94,1,0.814402457380894,Critical Risk
CUST_002413,2026-04-19,29,86.61,Quarterly,7,9,3,6,PayPal,1158,86,1,0.6032222388736376,High Risk
CUST_002414,2024-12-15,20,40.19,Monthly,12,6,0,8,ACH,1469,84,1,0.8249073478161614,Critical Risk
CUST_002415,2025-09-14,6,88.56,Monthly,5,10,2,1,Credit Card,1118,55,1,0.8451390581239925,Critical Risk
CUST_002416,2023-04-21,8,101.2,Monthly,7,11,1,3,Credit Card,1082,59,0,0.47438385821473583,Medium Risk
CUST_002417,2025-12-24,29,63.18,Quarterly,7,14,2,1,Credit Card,710,51,0,0.43421006563360776,Medium Risk
CUST_002418,2021-07-01,48,22.97,Annual,12,13,3,4,Invoice,488,72,0,0.7323927042012568,Critical Risk
CUST_002419,2024-01-16,51,26.01,Monthly,8,11,2,5,Invoice,1075,74,0,0.5975962916048057,High Risk
CUST_002420,2023-02-19,33,28.91,Monthly,17,6,0,6,Invoice,1641,74,1,0.5544909764527142,High Risk
CUST_002421,2023-11-24,3,16.21,Monthly,9,7,4,6,ACH,1694,88,1,0.8705101057344216,Critical Risk
CUST_002422,2026-04-05,35,25.95,Quarterly,9,8,3,7,ACH,1069,92,1,0.6827085332213487,High Risk
CUST_002423,2026-02-26,5,21.76,Annual,9,11,1,6,Invoice,1284,74,1,0.689617981421257,High Risk
CUST_002424,2023-02-01,27,40.38,Quarterly,7,10,2,3,PayPal,672,65,1,0.5680945997277445,High Risk
CUST_002425,2022-11-27,44,129.54,Monthly,5,14,3,2,Credit Card,1410,61,1,0.6837282666441642,High Risk
CUST_002426,2025-08-15,12,15.52,Monthly,6,14,2,8,ACH,257,86,1,0.8691880297063534,Critical Risk
CUST_002427,2022-04-21,20,73.7,Quarterly,8,11,1,6,Invoice,1659,74,1,0.7733738339883293,Critical Risk
CUST_002428,2022-05-16,45,68.12,Monthly,11,7,2,1,Invoice,1818,58,1,0.6902247270085724,High Risk
CUST_002429,2025-01-28,20,15.03,Quarterly,7,8,1,10,Credit Card,793,97,0,0.592377832258711,High Risk
CUST_002430,2021-09-06,9,137.92,Monthly,14,9,1,10,Invoice,544,96,0,0.26957387790186815,Low Risk
CUST_002431,2025-07-06,39,52.02,Monthly,10,11,2,9,Credit Card,256,94,1,0.7739066932586661,Critical Risk
CUST_002432,2023-10-27,4,32.61,Annual,9,3,3,2,Invoice,1489,72,1,0.629793035327788,High Risk
CUST_002433,2022-09-14,51,80.64,Quarterly,9,10,1,10,Invoice,316,95,0,0.2787570920820641,Low Risk
CUST_002434,2025-07-20,54,24.88,Quarterly,10,11,2,5,Invoice,1600,74,1,0.6124692967706352,High Risk
CUST_002435,2022-06-14,19,69.13,Monthly,6,10,2,2,Credit Card,147,60,0,0.677483735225503,High Risk
CUST_002436,2023-07-04,38,12.03,Monthly,9,9,0,9,Invoice,1487,86,1,0.8550998614767699,Critical Risk
CUST_002437,2021-08-06,27,101.44,Annual,10,9,0,9,Credit Card,1257,86,1,0.6006710727040868,High Risk
CUST_002438,2024-08-11,45,39.73,Annual,3,8,2,3,Invoice,1422,67,1,0.588653628874784,High Risk
CUST_002439,2025-08-06,43,60.63,Annual,12,10,3,2,Credit Card,1588,65,0,0.2524790013123682,Low Risk
CUST_002440,2024-09-18,13,22.5,Monthly,8,10,6,8,PayPal,1646,95,1,0.8975590516961068,Critical Risk
CUST_002441,2021-11-16,13,66.52,Quarterly,9,8,6,9,Invoice,1797,100,1,0.8505251861903134,Critical Risk
CUST_002442,2024-01-10,57,83.97,Annual,12,8,1,2,Credit Card,94,57,0,0.27247066800185304,Low Risk
CUST_002443,2023-12-23,22,42.05,Quarterly,12,13,4,9,Invoice,750,97,1,0.7750099328285519,Critical Risk
CUST_002444,2022-07-18,28,58.08,Annual,4,14,1,3,ACH,1047,56,1,0.6650318144193125,High Risk
CUST_002445,2022-10-30,52,40.47,Monthly,5,13,2,1,Invoice,1542,52,0,0.36748288362160864,Medium Risk
CUST_002446,2025-12-21,47,122.26,Quarterly,5,11,0,6,ACH,1800,69,0,0.2810636021606613,Low Risk
CUST_002447,2022-10-11,53,44.44,Annual,8,14,4,2,Credit Card,1162,61,0,0.29730269836515627,Low Risk
CUST_002448,2021-08-30,45,102.2,Quarterly,12,10,1,1,Credit Card,856,50,1,0.7789296651415861,Critical Risk
CUST_002449,2023-09-04,22,90.81,Quarterly,4,9,2,4,PayPal,284,71,1,0.7498573391778771,Critical Risk
CUST_002450,2024-12-06,43,36.42,Annual,7,9,3,9,ACH,448,100,0,0.32071184318769347,Medium Risk
CUST_002451,2025-06-24,19,23.07,Annual,6,6,1,8,PayPal,92,89,0,0.3405134572355095,Medium Risk
CUST_002452,2024-10-04,8,36.05,Monthly,9,5,2,3,ACH,687,70,1,0.7773307102670501,Critical Risk
CUST_002453,2023-11-29,52,97.5,Monthly,5,12,3,8,Credit Card,39,93,0,0.3273344864816441,Medium Risk
CUST_002454,2022-10-03,8,22.91,Monthly,11,13,2,6,Credit Card,1100,77,1,0.9044367246388191,Critical Risk
CUST_002455,2023-03-15,42,47.16,Monthly,6,13,1,5,Credit Card,152,67,0,0.4338690372235973,Medium Risk
CUST_002456,2023-03-29,26,92.02,Monthly,11,10,1,1,Credit Card,408,50,1,0.8736105724373683,Critical Risk
CUST_002457,2024-06-15,48,31.81,Monthly,3,9,1,9,Credit Card,62,91,0,0.35237549597847717,Medium Risk
CUST_002458,2022-12-22,51,61.39,Monthly,6,8,4,2,PayPal,1059,67,1,0.48707669061854814,Medium Risk
CUST_002459,2025-11-19,26,24.09,Monthly,7,12,4,9,ACH,562,98,0,0.3508960012105563,Medium Risk
CUST_002460,2025-07-02,23,15.79,Monthly,7,11,3,5,PayPal,1467,79,0,0.8668229602608717,Critical Risk
CUST_002461,2022-03-04,43,89.09,Monthly,9,13,2,3,ACH,503,62,1,0.5859009213534047,High Risk
CUST_002462,2021-10-20,13,15.21,Annual,8,9,1,10,Invoice,1818,96,0,0.29802105265093015,Low Risk
CUST_002463,2022-01-04,28,25.83,Annual,10,8,3,7,PayPal,562,92,1,0.6182028433596429,High Risk
