customer_id,signup_date,subscription_months,monthly_spend,contract_type,monthly_logins,last_active_days_ago,support_tickets_6mo,features_used,payment_method,customer_age_days,engagement_score,churn
CUST_002499,2022-09-11,47,75.97,Monthly,10,9,2,6,PayPal,598,81,0
CUST_002500,2023-01-10,56,67.9,Annual,5,10,2,3,Credit Card,458,65,0
CUST_002501,2023-06-05,7,99.57,Quarterly,5,13,2,5,Credit Card,1045,72,0
CUST_002502,2022-12-03,11,24.38,Annual,9,9,1,5,Credit Card,1281,71,0
CUST_002503,2023-01-11,39,57.02,Quarterly,10,7,3,5,PayPal,740,83,1
CUST_002504,2024-12-24,4,54.0,Annual,8,8,3,7,PayPal,1305,92,0
CUST_002505,2025-03-02,25,33.08,Quarterly,9,13,2,5,PayPal,1672,72,1
CUST_002506,2023-01-17,12,43.28,Quarterly,8,7,1,1,Credit Card,1226,53,1
CUST_002507,2023-10-27,26,28.83,Monthly,5,7,1,7,PayPal,1614,83,1
CUST_002508,2022-05-12,38,17.65,Monthly,6,11,1,7,ACH,1068,79,1
CUST_002509,2022-09-23,46,22.03,Monthly,18,10,1,10,Credit Card,716,95,0
CUST_002510,2025-12-03,12,15.58,Annual,9,12,4,3,ACH,1806,68,1
CUST_002511,2025-04-14,43,67.45,Monthly,7,13,3,6,ACH,663,82,1
CUST_002512,2021-10-14,51,64.05,Monthly,6,9,4,5,Invoice,162,81,1
CUST_002513,2025-06-29,53,160.4,Monthly,10,7,1,1,ACH,646,53,0
CUST_002514,2022-08-12,37,75.41,Quarterly,11,12,1,7,Invoice,1665,78,1
CUST_002515,2024-04-17,46,12.67,Annual,4,8,3,4,Invoice,1499,77,0
CUST_002516,2023-11-23,53,117.81,Monthly,8,10,1,2,Credit Card,497,55,1
CUST_002517,2025-04-23,24,109.27,Monthly,14,14,4,2,Credit Card,676,61,1
CUST_002518,2023-07-06,16,39.29,Monthly,9,8,1,8,PayPal,359,87,0
CUST_002519,2022-08-07,57,54.08,Monthly,6,13,0,3,ACH,1758,52,0
CUST_002520,2025-12-25,13,196.65,Monthly,4,6,1,6,Invoice,1407,79,0
CUST_002521,2023-07-23,25,48.0,Quarterly,8,8,1,8,Credit Card,1140,87,1
CUST_002522,2024-07-03,54,127.86,Quarterly,6,8,1,7,PayPal,1659,82,0
CUST_002523,2022-07-27,54,14.33,Monthly,8,6,5,3,Invoice,965,74,1
CUST_002524,2022-07-21,57,20.6,Monthly,3,12,3,9,PayPal,598,98,1
CUST_002525,2024-12-02,52,39.06,Monthly,3,12,2,2,PayPal,446,58,1
CUST_002526,2022-03-06,54,53.94,Monthly,5,6,1,8,Invoice,511,89,1
CUST_002527,2026-02-06,4,94.7,Monthly,10,11,2,7,Credit Card,1645,84,1
CUST_002528,2023-01-20,11,232.25,Monthly,5,11,0,10,ACH,447,89,1
CUST_002529,2023-01-02,32,34.62,Monthly,6,7,4,2,Credit Card,1467,68,1
CUST_002530,2025-06-26,49,12.43,Annual,13,9,2,5,Credit Card,181,76,0
CUST_002531,2023-03-17,7,90.77,Annual,4,10,0,5,Invoice,833,65,1
CUST_002532,2022-12-08,46,56.37,Annual,8,8,1,10,PayPal,1581,97,0
CUST_002533,2025-03-02,58,21.07,Monthly,11,11,2,2,ACH,1029,59,1
CUST_002534,2022-05-26,11,44.14,Quarterly,13,13,1,8,Credit Card,855,82,1
CUST_002535,2026-01-09,28,77.8,Quarterly,12,11,0,2,ACH,398,49,1
CUST_002536,2023-02-19,54,83.57,Monthly,14,5,2,7,Credit Card,1056,90,0
CUST_002537,2022-01-22,41,44.62,Monthly,8,11,2,6,ACH,1006,79,1
CUST_002538,2021-10-04,23,28.21,Annual,6,10,1,7,PayPal,1340,80,1
CUST_002539,2025-07-04,45,191.99,Monthly,9,8,2,9,PayPal,1824,97,0
CUST_002540,2024-04-19,23,64.44,Monthly,8,10,5,5,ACH,169,80,1
CUST_002541,2024-09-22,50,36.23,Annual,9,13,1,7,Invoice,1219,77,1
CUST_002542,2023-08-20,28,26.46,Annual,3,12,1,4,PayPal,203,63,0
CUST_002543,2025-05-23,43,75.67,Monthly,10,7,2,4,Credit Card,1541,73,1
CUST_002544,2024-02-09,47,23.87,Annual,4,4,2,10,Credit Card,1499,100,1
CUST_002545,2024-02-22,57,19.42,Quarterly,7,11,3,9,ACH,1379,99,0
CUST_002546,2023-07-13,26,47.73,Monthly,8,12,0,7,ACH,874,73,1
CUST_002547,2023-02-17,25,27.12,Annual,2,12,0,8,PayPal,1362,68,0
CUST_002548,2022-09-30,54,59.56,Monthly,5,11,1,9,ACH,319,89,1
CUST_002549,2021-09-28,29,16.27,Monthly,11,14,2,7,Invoice,1698,81,1
CUST_002550,2023-05-22,19,63.2,Annual,7,9,1,5,PayPal,917,71,1
CUST_002551,2022-09-13,33,26.65,Monthly,6,10,2,4,Invoice,486,70,0
CUST_002552,2023-05-06,36,10.01,Monthly,5,14,1,4,Invoice,1080,61,1
CUST_002553,2025-05-07,14,16.79,Monthly,7,8,2,7,Credit Card,425,87,1
CUST_002554,2021-11-19,14,145.61,Annual,10,10,2,1,Credit Card,397,55,1
CUST_002555,2022-12-06,35,111.0,Annual,14,11,4,1,ACH,1583,59,1
CUST_002556,2023-07-28,30,23.3,Monthly,10,15,4,8,Invoice,1740,90,0
CUST_002557,2024-05-29,28,85.34,Annual,9,2,1,6,Invoice,1223,83,1
CUST_002558,2024-10-05,17,56.9,Monthly,8,8,1,1,Credit Card,1339,52,1
CUST_002559,2021-12-06,3,186.86,Annual,8,8,1,5,PayPal,66,72,1
CUST_002560,2023-02-03,16,33.39,Monthly,10,10,2,8,ACH,327,90,0
CUST_002561,2021-09-01,46,67.2,Annual,8,13,1,1,Credit Card,813,47,1
CUST_002562,2023-04-16,30,13.28,Quarterly,6,4,2,10,Invoice,56,100,0
CUST_002563,2024-06-14,52,35.23,Quarterly,11,9,0,8,Credit Card,948,81,0
CUST_002564,2024-03-13,29,175.96,Monthly,14,10,1,3,Credit Card,1041,60,1
CUST_002565,2024-09-25,45,48.72,Quarterly,8,8,5,10,Credit Card,1763,100,1
CUST_002566,2021-06-17,15,26.98,Monthly,10,7,2,10,Invoice,135,100,1
CUST_002567,2024-09-21,46,16.41,Quarterly,10,14,3,3,Invoice,541,66,1
CUST_002568,2023-02-05,56,70.79,Monthly,10,7,3,4,ACH,619,78,0
CUST_002569,2024-12-30,25,61.76,Monthly,13,7,1,8,PayPal,184,88,1
CUST_002570,2023-09-05,51,33.42,Monthly,9,13,7,10,ACH,46,100,1
CUST_002571,2022-08-24,38,160.74,Monthly,10,6,2,8,ACH,776,94,0
CUST_002572,2021-11-11,42,11.12,Annual,9,14,0,2,Credit Card,1176,46,0
CUST_002573,2022-06-28,59,28.1,Quarterly,4,12,2,2,ACH,803,58,1
CUST_002574,2023-04-03,47,136.96,Annual,8,9,2,5,PayPal,1515,76,1
CUST_002575,2024-12-25,53,29.35,Annual,4,6,3,1,ACH,112,64,1
CUST_002576,2021-10-08,54,24.53,Annual,10,7,5,8,ACH,1703,98,1
CUST_002577,2021-11-07,52,48.2,Monthly,5,14,3,9,PayPal,1173,96,0
CUST_002578,2026-04-14,58,96.81,Monthly,4,8,4,4,PayPal,202,77,1
CUST_002579,2022-04-16,38,15.44,Monthly,10,7,3,8,Credit Card,1821,98,1
CUST_002580,2022-03-19,23,153.25,Monthly,12,7,5,2,PayPal,1493,68,0
CUST_002581,2021-11-27,25,89.26,Monthly,6,12,3,7,PayPal,828,88,1
CUST_002582,2025-04-01,42,20.0,Monthly,8,11,1,5,Credit Card,1306,69,0
CUST_002583,2023-08-06,7,72.24,Monthly,6,6,5,10,Credit Card,760,100,0
CUST_002584,2022-10-08,22,34.3,Monthly,12,8,1,3,Credit Card,1477,62,1
CUST_002585,2024-01-03,17,35.73,Quarterly,4,10,1,3,Invoice,32,60,0
CUST_002586,2022-07-14,18,86.46,Monthly,12,11,1,1,PayPal,1228,49,1
CUST_002587,2022-08-17,49,174.55,Annual,4,10,1,1,ACH,633,50,0
CUST_002588,2021-10-11,41,16.77,Annual,13,11,3,8,ACH,1550,94,1
CUST_002589,2022-08-04,10,37.29,Annual,4,9,2,10,Invoice,1421,100,0
CUST_002590,2024-02-01,10,42.79,Monthly,12,13,4,5,ACH,1461,77,1
CUST_002591,2025-02-02,57,33.61,Monthly,3,8,3,8,PayPal,1026,97,0
CUST_002592,2021-11-20,7,32.56,Monthly,8,11,5,4,Invoice,1704,74,0
CUST_002593,2024-05-08,48,12.68,Monthly,10,12,3,7,Credit Card,232,88,1
CUST_002594,2021-09-27,50,67.84,Monthly,10,14,4,10,Invoice,1296,100,1
CUST_002595,2023-05-10,38,38.65,Annual,11,13,1,5,ACH,572,67,0
CUST_002596,2023-04-29,27,20.83,Annual,6,13,1,4,Invoice,1356,62,0
CUST_002597,2024-05-22,52,94.65,Annual,7,4,2,5,ACH,1643,81,1
CUST_002598,2025-12-11,33,91.12,Monthly,8,9,4,4,ACH,1736,76,1
CUST_002599,2023-10-29,1,43.31,Monthly,6,6,1,3,Credit Card,808,64,1
CUST_002600,2024-01-26,44,27.72,Quarterly,6,10,0,8,PayPal,1621,80,0
CUST_002601,2024-09-05,53,60.82,Monthly,11,8,2,6,Credit Card,803,82,1
CUST_002602,2022-03-28,34,26.99,Annual,9,9,0,1,PayPal,1182,46,0
CUST_002603,2022-05-23,4,23.46,Annual,9,10,6,10,Credit Card,1385,100,1
CUST_002604,2025-07-02,17,75.56,Monthly,5,8,3,6,Credit Card,1055,87,1
CUST_002605,2024-04-27,4,12.06,Monthly,6,8,1,8,Credit Card,1729,87,1
CUST_002606,2022-03-04,43,14.98,Monthly,7,9,2,4,ACH,998,71,1
CUST_002607,2025-07-16,54,10.34,Monthly,11,16,3,2,PayPal,1389,59,1
CUST_002608,2026-01-21,26,18.3,Monthly,6,5,0,4,PayPal,966,65,1
CUST_002609,2022-10-20,4,13.57,Monthly,6,9,2,9,ACH,511,96,1
CUST_002610,2023-12-18,1,283.66,Monthly,12,6,3,7,Credit Card,1758,94,1
CUST_002611,2023-09-08,7,27.04,Annual,3,12,5,10,PayPal,1690,100,0
CUST_002612,2021-10-30,30,18.08,Quarterly,7,7,1,7,PayPal,95,83,0
CUST_002613,2023-09-02,50,23.79,Monthly,7,8,6,2,ACH,668,67,1
CUST_002614,2024-01-12,9,147.54,Quarterly,8,8,2,3,Invoice,506,67,1
CUST_002615,2023-09-14,35,46.72,Quarterly,7,14,3,7,Credit Card,1159,86,0
CUST_002616,2023-10-04,8,32.69,Quarterly,7,17,3,5,ACH,913,73,1
CUST_002617,2023-07-11,24,113.33,Quarterly,5,8,3,8,ACH,1382,97,0
CUST_002618,2026-02-07,19,35.13,Monthly,8,6,2,7,Credit Card,805,89,1
CUST_002619,2025-06-09,36,30.4,Monthly,8,11,2,4,Invoice,1273,69,1
CUST_002620,2024-02-07,50,21.61,Annual,8,11,2,4,ACH,1481,69,0
CUST_002621,2022-04-20,52,33.72,Annual,7,7,0,8,ACH,680,83,0
CUST_002622,2025-02-03,59,29.04,Quarterly,6,8,2,9,ACH,286,97,1
CUST_002623,2024-08-12,43,66.55,Quarterly,9,8,2,8,PayPal,973,92,1
CUST_002624,2022-12-05,27,27.1,Annual,6,9,4,5,PayPal,1763,81,1
CUST_002625,2023-02-10,32,53.04,Monthly,8,11,0,1,Invoice,199,44,1
CUST_002626,2024-07-07,14,13.41,Monthly,11,11,2,6,PayPal,490,79,1
CUST_002627,2026-04-21,57,20.62,Monthly,7,11,3,3,Invoice,458,69,0
CUST_002628,2023-03-03,18,36.16,Annual,10,13,1,4,Credit Card,1400,62,0
CUST_002629,2025-07-03,28,148.19,Annual,12,8,2,10,Credit Card,1012,100,0
CUST_002630,2022-09-24,29,33.68,Quarterly,8,11,0,1,Invoice,1599,44,1
CUST_002631,2023-09-01,16,64.54,Annual,12,4,2,5,Credit Card,136,81,0
CUST_002632,2022-09-17,35,24.72,Quarterly,12,9,1,8,Credit Card,61,86,1
CUST_002633,2021-07-04,47,16.79,Annual,11,11,2,2,Invoice,346,59,1
CUST_002634,2024-03-11,59,13.02,Quarterly,9,9,3,6,Credit Card,250,86,0
CUST_002635,2026-03-21,59,28.22,Monthly,8,11,0,10,Credit Card,291,89,0
CUST_002636,2023-10-02,31,18.58,Quarterly,6,9,1,8,Credit Card,901,86,0
CUST_002637,2025-05-25,4,19.56,Annual,3,6,4,8,ACH,1003,99,0
CUST_002638,2022-08-22,37,81.51,Monthly,3,3,2,7,PayPal,1003,92,1
CUST_002639,2024-12-21,17,10.8,Monthly,6,5,7,9,PayPal,126,100,1
CUST_002640,2025-05-04,39,50.8,Quarterly,2,12,2,7,PayPal,779,73,1
CUST_002641,2023-11-24,48,33.86,Monthly,3,7,1,10,Credit Card,987,98,1
CUST_002642,2025-03-02,46,45.32,Monthly,14,13,0,6,PayPal,320,67,1
CUST_002643,2023-08-02,26,51.37,Monthly,7,12,1,6,Invoice,939,73,0
CUST_002644,2026-04-12,48,28.8,Annual,9,21,6,4,PayPal,906,65,1
CUST_002645,2025-03-22,39,27.49,Quarterly,7,8,2,8,Invoice,586,92,0
CUST_002646,2024-08-22,41,76.1,Monthly,6,11,1,2,Invoice,1046,54,1
CUST_002647,2023-07-23,4,112.5,Monthly,11,7,0,10,Credit Card,567,93,1
CUST_002648,2025-06-01,30,20.7,Quarterly,4,11,2,2,PayPal,1805,59,0
CUST_002649,2023-03-19,30,15.14,Annual,8,8,1,9,ACH,325,92,1
CUST_002650,2023-03-12,22,124.04,Quarterly,5,9,1,8,ACH,1727,86,0
CUST_002651,2025-03-30,11,31.53,Monthly,12,6,1,5,Invoice,620,74,0
CUST_002652,2024-03-01,2,50.07,Monthly,9,7,1,3,Invoice,1307,63,1
CUST_002653,2024-05-18,44,32.28,Monthly,1,7,5,4,ACH,633,58,1
CUST_002654,2026-03-13,12,16.72,Annual,6,9,2,3,Credit Card,636,66,1
CUST_002655,2025-06-13,30,54.5,Monthly,12,11,2,5,Credit Card,1119,74,1
CUST_002656,2024-03-05,36,47.24,Monthly,8,9,3,8,Invoice,1203,96,0
CUST_002657,2025-12-13,18,21.34,Monthly,10,13,1,3,Invoice,1478,57,1
CUST_002658,2025-01-18,26,40.06,Monthly,9,7,3,4,ACH,344,78,1
CUST_002659,2024-03-07,53,89.71,Quarterly,12,11,2,9,Invoice,256,94,0
CUST_002660,2022-08-14,7,54.63,Monthly,12,12,0,4,PayPal,1391,58,0
CUST_002661,2023-09-12,1,15.1,Annual,10,14,1,5,Invoice,777,66,1
CUST_002662,2023-07-30,58,49.71,Quarterly,5,11,2,4,Credit Card,1725,69,1
CUST_002663,2025-04-25,26,70.66,Monthly,7,8,1,6,ACH,832,77,0
CUST_002664,2021-12-27,23,88.68,Annual,11,12,1,6,PayPal,652,73,0
CUST_002665,2024-12-25,26,59.59,Quarterly,7,6,6,6,Invoice,1123,89,0
CUST_002666,2022-01-21,45,18.28,Quarterly,11,16,6,5,ACH,1441,74,1
CUST_002667,2021-09-13,6,71.92,Monthly,7,11,4,7,Invoice,1403,89,1
CUST_002668,2024-04-12,6,66.56,Monthly,7,14,2,3,ACH,783,61,1
CUST_002669,2023-02-08,44,11.24,Monthly,7,13,4,8,PayPal,1001,92,1
CUST_002670,2025-07-16,8,36.53,Annual,8,13,3,3,Invoice,1573,67,0
CUST_002671,2021-10-04,24,30.24,Annual,10,14,0,3,Credit Card,850,51,1
CUST_002672,2023-02-20,22,65.34,Annual,2,11,3,4,PayPal,1394,64,0
CUST_002673,2026-01-17,19,22.18,Monthly,7,9,2,2,Invoice,828,61,0
CUST_002674,2022-05-20,37,54.69,Monthly,9,16,2,6,PayPal,51,74,1
CUST_002675,2024-07-02,18,132.21,Annual,6,11,1,8,Invoice,1707,84,0
CUST_002676,2021-09-24,31,89.93,Monthly,9,8,3,10,Invoice,1766,100,0
CUST_002677,2026-05-01,37,137.21,Annual,5,11,4,9,Invoice,1086,99,1
CUST_002678,2024-09-21,30,202.0,Monthly,7,19,0,4,PayPal,941,51,0
CUST_002679,2024-07-28,57,10.54,Monthly,5,11,2,4,PayPal,47,69,1
CUST_002680,2026-02-02,42,58.74,Monthly,7,9,2,1,Credit Card,1709,56,0
CUST_002681,2022-08-03,33,36.62,Monthly,8,16,1,9,ACH,1083,84,0
CUST_002682,2025-05-18,10,108.25,Monthly,11,14,2,2,Credit Card,405,56,1
CUST_002683,2022-04-11,37,24.51,Monthly,8,8,6,4,Credit Card,1673,77,1
CUST_002684,2022-10-24,12,208.24,Monthly,8,15,3,7,ACH,937,85,0
CUST_002685,2022-07-28,54,57.56,Monthly,4,13,2,8,PayPal,43,87,1
CUST_002686,2023-03-28,30,88.88,Monthly,9,11,2,10,Credit Card,645,99,0
CUST_002687,2021-12-05,27,14.47,Annual,6,16,2,2,Invoice,1154,54,0
CUST_002688,2023-06-05,39,20.13,Monthly,9,10,2,6,Credit Card,251,80,1
CUST_002689,2023-11-06,9,81.02,Annual,10,14,1,1,ACH,242,46,0
CUST_002690,2025-11-25,54,11.11,Annual,6,8,0,10,PayPal,284,92,1
CUST_002691,2021-12-08,21,94.88,Annual,4,9,2,7,ACH,675,86,1
CUST_002692,2023-09-17,12,10.7,Quarterly,8,6,2,2,Invoice,554,64,0
CUST_002693,2025-06-25,55,63.52,Monthly,4,8,4,6,Invoice,1745,87,1
CUST_002694,2022-11-15,29,32.71,Annual,14,9,3,10,PayPal,529,100,1
CUST_002695,2025-02-12,33,57.27,Quarterly,6,8,0,3,Credit Card,523,57,1
CUST_002696,2025-07-09,43,69.54,Quarterly,7,12,1,9,PayPal,1434,88,1
CUST_002697,2023-09-24,53,30.96,Monthly,3,10,2,4,PayPal,1273,70,1
CUST_002698,2026-03-28,15,15.71,Monthly,7,9,2,2,Credit Card,110,61,1
CUST_002699,2023-04-21,2,13.61,Monthly,10,13,1,2,Credit Card,1258,52,1
CUST_002700,2022-04-18,52,54.45,Annual,9,8,2,8,Credit Card,1544,92,1
CUST_002701,2022-06-24,39,46.77,Annual,7,12,2,2,Credit Card,254,58,1
CUST_002702,2023-01-23,53,77.78,Monthly,8,10,6,10,Credit Card,1666,100,1
CUST_002703,2022-07-03,44,45.64,Annual,7,12,3,2,Credit Card,866,63,0
CUST_002704,2021-08-28,54,37.45,Annual,3,11,2,7,Credit Card,1817,84,1
CUST_002705,2022-07-17,18,35.38,Monthly,3,8,1,1,PayPal,510,52,1
CUST_002706,2024-10-21,3,11.34,Quarterly,12,11,2,1,Invoice,1151,54,1
CUST_002707,2023-11-24,7,30.44,Annual,4,10,1,6,Credit Card,939,75,0
CUST_002708,2025-12-13,43,196.53,Monthly,10,7,1,10,ACH,1808,98,1
CUST_002709,2023-11-28,18,113.4,Annual,3,6,3,8,ACH,1180,99,1
CUST_002710,2023-03-18,44,29.98,Monthly,9,9,0,10,Credit Card,1266,91,1
CUST_002711,2022-10-10,38,54.31,Annual,12,11,5,8,Credit Card,1259,94,1
CUST_002712,2024-05-07,37,103.96,Quarterly,7,7,0,7,PayPal,632,78,0
CUST_002713,2022-12-06,58,39.1,Quarterly,7,11,0,4,ACH,452,59,0
CUST_002714,2023-06-18,33,10.91,Monthly,7,7,1,6,PayPal,771,78,1
CUST_002715,2024-11-28,44,13.87,Monthly,17,10,3,9,Credit Card,461,100,0
CUST_002716,2026-04-23,59,45.71,Monthly,6,13,2,4,ACH,789,67,0
CUST_002717,2023-08-23,31,184.4,Annual,6,10,2,8,Invoice,825,90,1
CUST_002718,2025-04-20,58,69.08,Monthly,11,10,3,8,PayPal,1374,95,1
CUST_002719,2021-10-19,11,13.68,Annual,6,9,4,6,PayPal,810,86,1
CUST_002720,2021-10-15,4,20.5,Monthly,8,9,1,7,PayPal,1685,81,0
CUST_002721,2024-06-20,59,83.77,Monthly,10,15,3,1,ACH,371,55,1
CUST_002722,2024-09-26,18,102.08,Monthly,11,9,3,2,PayPal,1738,66,1
CUST_002723,2025-12-02,4,58.08,Quarterly,7,16,1,10,Invoice,1056,89,1
CUST_002724,2024-05-13,49,61.7,Annual,10,10,1,10,PayPal,780,95,0
CUST_002725,2023-05-26,34,11.44,Monthly,7,7,4,5,ACH,1359,83,0
CUST_002726,2023-02-10,29,98.17,Monthly,4,11,1,4,Credit Card,670,64,1
CUST_002727,2023-12-26,24,87.62,Annual,9,5,1,5,PayPal,1408,75,0
CUST_002728,2022-09-24,22,24.99,Monthly,11,7,1,5,Credit Card,81,73,0
CUST_002729,2021-12-11,2,71.67,Annual,9,14,0,10,ACH,195,86,0
CUST_002730,2026-03-14,44,22.09,Quarterly,9,12,2,3,ACH,1301,63,1
CUST_002731,2024-07-08,6,12.06,Annual,4,11,1,6,PayPal,551,74,1
CUST_002732,2024-11-18,42,21.23,Annual,2,9,0,1,PayPal,117,36,1
CUST_002733,2021-11-09,25,19.84,Annual,9,6,1,4,ACH,787,69,0
CUST_002734,2023-05-15,55,30.61,Quarterly,12,13,7,10,PayPal,1292,100,1
CUST_002735,2023-01-28,57,37.1,Quarterly,9,24,2,10,PayPal,337,90,1
CUST_002736,2022-12-24,21,45.52,Annual,6,14,4,4,Credit Card,293,71,1
CUST_002737,2023-12-28,55,42.39,Monthly,8,13,2,9,Credit Card,599,92,1
CUST_002738,2025-12-08,59,25.78,Monthly,9,12,1,1,Invoice,718,48,1
CUST_002739,2023-10-31,16,11.48,Monthly,7,13,2,9,ACH,1441,92,1
CUST_002740,2021-09-06,31,56.46,Annual,14,14,4,8,Invoice,319,91,0
CUST_002741,2023-08-14,14,35.19,Annual,6,8,3,10,PayPal,445,100,1
CUST_002742,2022-05-01,39,27.74,Monthly,15,7,2,2,PayPal,1033,63,1
CUST_002743,2025-09-03,28,110.85,Monthly,10,13,3,2,Invoice,279,62,1
CUST_002744,2024-09-29,32,78.67,Monthly,10,17,2,4,Credit Card,1298,63,0
CUST_002745,2024-06-15,28,107.51,Quarterly,9,10,3,6,PayPal,771,85,1
CUST_002746,2021-12-30,51,44.16,Annual,7,14,6,3,Credit Card,1447,66,0
CUST_002747,2025-01-05,55,17.02,Annual,11,15,3,9,ACH,960,95,0
CUST_002748,2023-03-28,49,69.57,Monthly,7,12,2,7,ACH,965,83,1
CUST_002749,2022-11-30,9,21.54,Annual,12,15,1,1,ACH,490,45,1
CUST_002750,2024-06-29,58,39.1,Monthly,13,17,1,10,ACH,985,88,1
CUST_002751,2024-08-10,45,13.36,Annual,3,12,1,4,ACH,1771,63,1
CUST_002752,2024-07-11,22,97.24,Monthly,7,13,0,3,PayPal,1429,52,1
CUST_002753,2024-07-10,32,16.73,Monthly,10,15,3,4,PayPal,385,70,0
CUST_002754,2022-05-08,5,126.7,Monthly,7,13,3,6,PayPal,928,82,0
CUST_002755,2024-02-18,23,109.84,Monthly,7,6,2,3,Invoice,1168,69,0
CUST_002756,2021-09-27,5,41.24,Quarterly,16,15,6,9,Credit Card,1691,95,1
CUST_002757,2025-03-10,42,78.2,Monthly,8,5,1,10,PayPal,536,100,0
CUST_002758,2023-08-19,53,58.31,Monthly,9,5,0,9,Credit Card,736,90,0
CUST_002759,2022-04-15,32,91.25,Annual,9,10,5,4,PayPal,800,75,0
CUST_002760,2023-02-04,59,38.26,Quarterly,13,18,2,9,Invoice,1373,87,1
CUST_002761,2022-02-06,10,87.04,Monthly,8,10,1,2,ACH,1229,55,1
CUST_002762,2024-07-22,59,41.04,Annual,4,11,3,9,Credit Card,408,99,1
CUST_002763,2023-09-07,39,151.48,Quarterly,7,9,0,4,Credit Card,1819,61,1
CUST_002764,2024-09-20,58,43.31,Monthly,9,9,4,10,Invoice,1234,100,1
CUST_002765,2023-04-28,15,41.05,Monthly,8,12,2,4,Invoice,1445,68,0
CUST_002766,2024-12-10,7,86.87,Monthly,6,12,2,10,PayPal,204,98,0
CUST_002767,2025-02-16,29,96.18,Quarterly,3,14,1,3,PayPal,1626,56,1
CUST_002768,2022-11-02,59,50.43,Monthly,9,11,4,2,Credit Card,1681,64,0
CUST_002769,2023-10-25,47,19.91,Monthly,6,16,2,8,PayPal,568,84,0
CUST_002770,2024-03-24,3,41.53,Annual,6,7,1,5,Invoice,358,73,0
CUST_002771,2022-08-28,19,182.21,Annual,8,10,3,10,Credit Card,1073,100,0
CUST_002772,2025-08-13,10,79.92,Monthly,2,9,4,6,Invoice,897,76,1
CUST_002773,2021-11-24,28,93.34,Annual,7,11,2,3,Invoice,1447,64,0
CUST_002774,2021-09-24,29,11.67,Monthly,3,7,0,4,Credit Card,1593,63,1
CUST_002775,2022-01-06,15,41.54,Monthly,8,9,2,2,Invoice,209,61,1
CUST_002776,2022-07-05,35,62.01,Annual,5,13,1,3,ACH,159,57,1
CUST_002777,2024-08-04,6,98.61,Quarterly,7,3,0,10,PayPal,707,97,0
CUST_002778,2023-01-28,12,12.53,Monthly,9,12,2,5,ACH,670,73,1
CUST_002779,2021-06-21,47,105.68,Quarterly,9,6,2,4,PayPal,968,74,0
CUST_002780,2025-01-29,38,49.75,Annual,12,5,3,10,Credit Card,1239,100,1
CUST_002781,2023-08-08,13,20.99,Monthly,8,19,2,10,Credit Card,733,91,0
CUST_002782,2022-10-07,29,29.08,Annual,5,6,1,2,ACH,1440,59,1
CUST_002783,2024-06-02,19,26.56,Monthly,11,16,3,2,Invoice,98,59,1
CUST_002784,2025-07-05,3,47.84,Quarterly,7,5,0,6,Invoice,147,75,1
CUST_002785,2022-01-29,8,12.65,Quarterly,5,9,1,9,Invoice,1061,91,0
CUST_002786,2021-12-11,8,18.63,Monthly,10,10,2,7,PayPal,1041,85,1
CUST_002787,2022-12-08,55,93.75,Monthly,6,11,2,8,PayPal,941,89,0
CUST_002788,2023-04-03,58,17.11,Monthly,3,8,1,4,ACH,617,67,1
CUST_002789,2024-10-26,20,23.29,Monthly,7,10,4,2,Credit Card,497,65,1
CUST_002790,2025-07-19,47,40.2,Monthly,14,12,0,7,ACH,683,73,1
CUST_002791,2023-01-28,4,46.4,Monthly,7,8,3,1,ACH,1273,62,1
CUST_002792,2024-08-20,51,82.11,Annual,10,10,0,1,Credit Card,411,45,0
CUST_002793,2023-08-01,21,39.65,Monthly,3,11,1,5,Invoice,1096,69,1
CUST_002794,2026-03-28,3,88.0,Quarterly,9,8,3,3,ACH,583,72,1
CUST_002795,2024-04-19,45,58.16,Quarterly,4,11,2,6,PayPal,843,79,1
CUST_002796,2021-07-03,8,16.0,Monthly,8,6,3,4,PayPal,1228,79,1
CUST_002797,2025-05-15,23,18.5,Quarterly,6,10,3,7,ACH,1676,90,1
CUST_002798,2021-09-06,16,38.73,Monthly,3,16,0,1,Credit Card,1397,39,1
CUST_002799,2026-02-19,13,35.28,Monthly,6,9,2,6,Invoice,287,81,0
CUST_002800,2024-07-24,3,78.04,Annual,10,12,2,2,PayPal,643,58,1
CUST_002801,2022-07-26,48,53.46,Monthly,8,15,3,3,PayPal,262,65,1
CUST_002802,2023-05-05,9,34.56,Annual,9,14,1,10,ACH,867,91,1
CUST_002803,2025-03-04,14,19.36,Quarterly,8,10,3,5,Invoice,1086,80,1
CUST_002804,2023-08-08,13,22.86,Quarterly,9,7,0,6,Credit Card,1506,73,1
CUST_002805,2024-05-25,53,52.84,Annual,9,14,3,1,PayPal,1225,56,0
CUST_002806,2024-10-19,57,37.53,Annual,10,12,1,5,Invoice,1141,68,0
CUST_002807,2024-01-26,7,46.17,Monthly,3,11,1,3,Credit Card,1465,59,0
CUST_002808,2021-10-10,15,19.36,Monthly,9,10,1,9,PayPal,1485,90,1
CUST_002809,2023-09-20,7,64.37,Annual,8,5,1,8,Credit Card,1278,90,0
CUST_002810,2024-12-02,38,105.71,Monthly,10,5,4,10,PayPal,1678,100,1
CUST_002811,2025-03-01,34,24.92,Monthly,9,18,2,3,ACH,1495,57,1
